21.8751087,96.7533564,8.3707296
22.0544702,96.6643929,8.4605358
22.2331188,96.5734473,8.5503419
22.4099467,96.4811564,8.6383365
22.5860770,96.3870000,8.7263140
22.7615198,96.2910146,8.8142915
22.9362746,96.1932426,8.9022690
23.1103408,96.0937262,8.9902464
23.2827303,95.9930885,9.0752314
23.4543255,95.8908653,9.1598973
23.6252232,95.7870288,9.2445632
23.7954142,95.6816123,9.3292290
23.9648895,95.5746491,9.4138949
24.1329931,95.4665918,9.4951293
24.3001844,95.3571812,9.5754203
24.4666237,95.2463347,9.6557113
24.6322928,95.1340835,9.7360022
24.7971735,95.0204587,9.8162932
24.9609911,94.9056725,9.8932897
25.1238423,94.7896816,9.9684323
25.2858533,94.6724148,10.0435749
25.4470052,94.5539022,10.1187175
25.6072791,94.4341735,10.1938601
25.7666761,94.3132432,10.2662156
25.9251786,94.1911352,10.3355858
26.0827461,94.0678866,10.4049559
26.2393600,93.9435185,10.4743260
26.3950015,93.8180515,10.5436962
26.5497846,93.6913970,10.6109871
26.7038265,93.5634558,10.6740003
26.8568309,93.4344703,10.7370135
27.0087766,93.3044595,10.8000267
27.1596420,93.1734424,10.8630399
27.3095430,93.0413163,10.9247651
27.4589194,92.9076788,10.9808112
27.6071405,92.7730816,11.0368573
27.7541853,92.6375427,11.0929034
27.9000327,92.5010804,11.1489495
28.0447306,92.3636468,11.2044656
28.1891258,92.2244129,11.2527319
28.3322464,92.0842886,11.3009982
28.4740750,91.9432835,11.3492646
28.6145940,91.8014075,11.3975309
28.7537857,91.6586703,11.4457972
28.8927376,91.5139198,11.4850133
29.0303173,91.3682904,11.5241117
29.1664905,91.2217987,11.5632101
29.3012372,91.0744461,11.6023085
29.4345377,90.9262340,11.6414069
29.5674154,90.7759750,11.6699198
29.6988466,90.6247778,11.6978444
29.8287588,90.4727082,11.7257691
29.9571381,90.3197658,11.7536937
30.0839705,90.1659508,11.7816183
30.2099050,90.0104379,11.7982941
30.3343523,89.8539200,11.8143714
30.4573365,89.6963564,11.8304487
30.5789171,89.5376634,11.8465260
30.6991535,89.3777572,11.8626033
30.8173800,89.2175283,11.8680466
30.9343087,89.0559435,11.8732624
31.0499404,88.8928865,11.8784782
31.1642602,88.7282612,11.8836941
31.2772536,88.5619718,11.8889099
31.3872116,88.3965085,11.8853377
31.4957848,88.2293994,11.8815663
