# x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
47.741,43.8682,1.0215,1.0215,-0.29840886028770824
47.741,43.8037,1.0164,1.0164,-0.5361849823509296
47.741,43.7393,1.0147,1.0147,-0.7499620083577223
47.6766,43.6748,1.0792,1.0792,-0.5140682116335591
47.6766,43.6104,1.0792,1.0792,-0.3472210171410339
47.6766,43.5459,1.0792,1.0792,-0.18189524029865625
47.6766,43.4814,1.0792,1.0792,-0.01799357377752723
47.6766,43.417,1.0792,1.0792,0.1454970497273271
47.6766,43.3525,1.0792,1.0792,0.17416396386094493
47.6766,43.2881,1.0792,1.0792,0.1278747212945128
47.6766,43.2236,1.0792,1.0792,0.08123515516753838
47.6766,43.1591,1.0792,1.0792,0.034442975196072666
47.6766,43.0947,1.0792,1.0792,-0.01233547318027443
47.6766,43.0302,1.0792,1.0792,-0.05916572998296305
47.6766,42.9658,1.0792,1.0792,-0.048558324546465824
47.6766,42.9013,1.0792,1.0792,-0.024941165441379108
47.741,42.8368,1.0147,1.0147,0.00839759803617413
47.741,42.7724,1.0147,1.0147,0.03195805280254152
47.741,42.7079,1.0147,1.0147,0.05558283816480029
47.741,42.6435,1.0147,1.0147,0.05071325368556896
47.741,42.579,1.0164,1.0164,0.002421864869486662
47.741,42.5145,1.0215,1.0215,-0.045874264144275916
47.741,42.4501,1.0299,1.0299,-0.09402000987160726
47.741,42.3856,1.0416,1.0416,-0.1420649218615268
47.741,42.3212,1.0564,1.0564,-0.18972052882252588
47.741,42.2567,1.0744,1.0744,-0.1147933215105227
47.741,42.1922,1.0792,1.0792,0.05343937895296511
47.8055,42.1278,1.0147,1.0147,0.2922623909019764
47.8055,42.0633,1.0164,1.0164,0.463324116454253
47.8055,41.9989,1.0215,1.0215,0.6351084595234257
47.8055,41.9344,1.0299,1.0299,0.7416998026860679
47.8055,41.8699,1.0416,1.0416,0.4875524433875213
47.8055,41.8055,1.0564,1.0564,0.2367309074186391
47.8055,41.741,1.0744,1.0744,-0.011870027610783911
47.8055,41.6766,1.0564,1.0564,-0.26053840665904116
47.87,41.6121,1.0299,1.0299,-0.6187067841437283
47.87,41.5476,1.0416,1.0416,-0.7969271825597031
47.87,41.4832,1.0564,1.0564,-0.5701368139057841
47.87,41.4187,1.0564,1.0564,-0.3423328577440027
47.9344,41.3543,1.0299,1.0299,-0.02483682994168259
47.9344,41.2898,1.0416,1.0416,0.19772416028796036
47.9344,41.2253,1.0564,1.0564,0.419644386056447
47.9344,41.1609,1.0564,1.0564,0.276722095372579
47.9989,41.0964,1.0349,1.0349,-0.1010512909659095
47.9989,41.032,1.0564,1.0564,-0.37067590206127654
47.9989,40.9675,1.0744,1.0744,-0.6457171241540655
47.9989,40.903,1.0564,1.0564,-0.9227350667298427
48.0633,40.8386,1.0416,1.0416,-0.7680443117119171
48.0633,40.7741,1.0564,1.0564,-0.3219460190786486
48.0633,40.7097,1.0564,1.0564,0.11511344479488027
48.0633,40.6452,1.0349,1.0349,0.5552045705757119
48.1278,40.5807,1.0597,1.0597,1.1906394449065125
48.1278,40.5163,1.0564,1.0564,0.932653982042699
48.1278,40.4518,1.0349,1.0349,0.4700537111765729
48.1923,40.3874,1.0744,1.0744,-0.16835251669901735
48.1923,40.3229,1.0564,1.0564,-0.6250941253419063
48.2567,40.2584,1.0564,1.0564,-1.2893416604018868
48.2567,40.194,1.0597,1.0597,-0.9607351539388057
48.2567,40.1295,1.0349,1.0349,-0.39682048998335856
48.3212,40.0651,1.0597,1.0597,0.3818521639356707
48.3212,40.0006,1.0564,1.0564,0.9361974209350981
48.3856,39.9361,1.0597,1.0597,1.4423253516082017
48.3856,39.8717,1.0597,1.0597,0.7587259588683458
48.4501,39.8072,1.0564,1.0564,-0.15847018221280365
48.4501,39.7428,1.0744,1.0744,-0.8274739088202197
48.4501,39.6783,1.0564,1.0564,-1.5605176749724792
48.5146,39.6138,1.0597,1.0597,-2.2701774409323554
48.5146,39.5494,1.0597,1.0597,-1.3123073442653528
48.579,39.4849,1.0597,1.0597,-0.07063827965793665
48.579,39.4205,1.0597,1.0597,0.7604632394822209
48.6435,39.356,1.0597,1.0597,1.9728784938943065
48.6435,39.2915,1.0597,1.0597,1.209026155316997
48.7079,39.2271,1.0597,1.0597,0.03468353443306246
48.7079,39.1626,1.0597,1.0597,-0.8113418102331814
48.7724,39.0982,1.0597,1.0597,-2.1530019187856078
48.7724,39.0337,1.0597,1.0597,-2.3920157680829286
48.8369,38.9692,1.0613,1.0613,-1.063703002709261
48.8369,38.9048,1.0416,1.0416,-0.2322435619227642
48.9013,38.8403,1.0613,1.0613,0.896062412881657
48.9013,38.7759,1.0299,1.0299,1.5083992931865802
48.9658,38.7114,1.0597,1.0597,1.0362000440713302
49.0302,38.6469,1.0597,1.0597,0.5394754332040862
49.0302,38.5825,1.0597,1.0597,0.19708983910723732
49.0947,38.518,1.0613,1.0613,-0.21315019114936665
49.0947,38.4536,1.0416,1.0416,-0.36156172977673323
49.1592,38.3891,1.0613,1.0613,-0.578154711893204
49.2236,38.3246,1.0597,1.0597,-0.8002424072432756
49.2236,38.2602,1.0597,1.0597,-0.9226675766125979
49.2881,38.1957,1.0613,1.0613,-0.5738187102623602
49.3525,38.1313,1.0416,1.0416,-0.23140151039753215
49.3525,38.0668,1.0613,1.0613,0.006623106987519415
49.3525,38.0023,1.0282,1.0282,0.24453992701836766
49.417,37.9379,1.0416,1.0416,0.15921362228785435
49.4815,37.8734,1.0613,1.0613,0.04379530459451956
49.5459,37.809,1.0597,1.0597,-0.07206799583447156
49.5459,37.7445,1.0597,1.0597,-0.12823182494810906
49.6104,37.68,1.0613,1.0613,-0.003692433024328603
49.6748,37.6156,1.0416,1.0416,0.12024858170689505
49.6748,37.5511,1.0613,1.0613,0.20733963918928713
49.7393,37.4867,1.0613,1.0613,0.188980658216659
49.8038,37.4222,1.0416,1.0416,-0.18783003456947095
49.8038,37.3577,1.0613,1.0613,-0.45783690692204504
49.8038,37.2933,1.0282,1.0282,-0.7334977069643465
49.8682,37.2288,1.0416,1.0416,-1.0042208740519358
49.9327,37.1644,1.0613,1.0613,-0.623897301892796
49.9971,37.0999,1.0597,1.0597,-0.25168725869980757
49.9971,37.0354,1.0597,1.0597,0.006013763076307132
50.0616,36.971,1.0613,1.0613,0.25220094250606284
50.1261,36.9065,1.0416,1.0416,0.16009039975576675
50.1261,36.8421,1.0613,1.0613,0.09413610773784206
50.1905,36.7776,1.0613,1.0613,0.00027359020521726033
50.255,36.7131,1.0416,1.0416,-0.058204676166031546
50.255,36.6487,1.0613,1.0613,-0.05540158349457199
50.255,36.5842,1.0282,1.0282,-0.05264276509825524
50.3194,36.5198,1.0416,1.0416,-0.04882096036854712
50.3839,36.4553,1.0613,1.0613,-0.032121706145091806
50.4484,36.3908,1.0597,1.0597,0.04783988686765027
50.4484,36.3264,1.0597,1.0597,0.10420486020647021
50.5128,36.2619,1.0613,1.0613,0.1833916152486528
50.5773,36.1975,1.0416,1.0416,0.1534037798995888
50.5773,36.133,1.0613,1.0613,-0.0719402349659446
50.5773,36.0685,1.0282,1.0282,-0.29831977084628925
50.6417,36.0041,1.0416,1.0416,-0.6243298266968682
50.7062,35.9396,1.0613,1.0613,-0.9037906142301653
50.7707,35.8752,1.0597,1.0597,-0.6051534977070854
50.7707,35.8107,1.0597,1.0597,-0.3957505150179662
50.8351,35.7462,1.0613,1.0613,-0.10618037340454003
50.8996,35.6818,1.0416,1.0416,0.181309883515187
50.8996,35.6173,1.0613,1.0613,0.18239098260069106
50.8996,35.5529,1.0282,1.0282,0.17693593480527856
50.964,35.4884,1.0416,1.0416,0.16828321748310773
51.0285,35.4239,1.0613,1.0613,0.1586575992503227
51.093,35.3595,1.0597,1.0597,0.007156102823660139
51.093,35.295,1.0597,1.0597,-0.17019794728978896
51.1574,35.2306,1.0613,1.0613,-0.42388610218239114
51.2219,35.1661,1.0416,1.0416,-0.683678845495593
51.2219,35.1016,1.0613,1.0613,-0.7593408318339854
51.2219,35.0372,1.0282,1.0282,-0.5437772898217565
51.2863,34.9727,1.0416,1.0416,-0.2400238687274422
51.3508,34.9083,1.0613,1.0613,0.058756995007808704
51.4153,34.8438,1.0416,1.0416,0.35598889715821064
51.4153,34.7793,1.0597,1.0597,0.2692882870637008
51.4797,34.7149,1.0613,1.0613,-0.04635079967482748
51.5442,34.6504,1.0416,1.0416,-0.3657850524014809
51.5442,34.586,1.0613,1.0613,-0.5948702763757411
51.5442,34.5215,1.0282,1.0282,-0.8243370252117181
51.6086,34.457,1.0416,1.0416,-0.5560127715468945
51.6731,34.3926,1.0613,1.0613,-0.1242767207779186
51.7376,34.3281,1.0416,1.0416,0.3027880385896683
51.7376,34.2637,1.0597,1.0597,0.6072023059180645
51.802,34.1992,1.0613,1.0613,1.0380771470841457
51.8665,34.1347,1.0416,1.0416,0.5019844217784658
51.8665,34.0703,1.0613,1.0613,0.1003335203444581
51.8665,34.0058,1.0282,1.0282,-0.30177685331902365
51.9309,33.9414,1.0416,1.0416,-0.890314182434462
51.9954,33.8769,1.0613,1.0613,-1.2462588087085469
52.0599,33.8124,1.0416,1.0416,-0.8113912505944937
52.0599,33.748,1.0597,1.0597,-0.509406374376173
52.1243,33.6835,1.0613,1.0613,-0.09945712943290183
52.1888,33.6191,1.0416,1.0416,0.30261350197037484
52.1888,33.5546,1.0613,1.0613,0.5925861291193834
52.1888,33.4901,1.0282,1.0282,0.6747381261492944
52.2532,33.4257,1.0416,1.0416,0.5028695915447149
52.3177,33.3612,1.0613,1.0613,0.32698586851291656
52.3822,33.2968,1.0613,1.0613,0.15188874828544563
52.3822,33.2323,1.0597,1.0597,0.0288164107332395
52.4466,33.1678,1.0792,1.0792,-0.10857221447240598
52.5111,33.1034,1.0597,1.0597,-0.21655406017470583
52.5111,33.0389,1.0613,1.0613,-0.29368000127086985
52.5755,32.9745,1.0613,1.0613,-0.40341661031088516
52.64,32.91,1.0416,1.0416,-0.5129539687048729
52.64,32.8455,1.0613,1.0613,-0.4382173242415603
52.7045,32.7811,1.0613,1.0613,-0.198649064767705
52.7689,32.7166,1.0416,1.0416,0.03885902714760002
52.7689,32.6522,1.0613,1.0613,0.20685210173633334
52.7689,32.5877,1.0282,1.0282,0.3763300149358074
52.8334,32.5232,1.0416,1.0416,0.6173555695990275
52.8978,32.4588,1.0613,1.0613,0.4291802501472755
52.9623,32.3943,1.0597,1.0597,0.1651683602160517
52.9623,32.3299,1.0597,1.0597,-0.01975758331108416
53.0268,32.2654,1.0613,1.0613,-0.28224251834183595
53.0912,32.2009,1.0416,1.0416,-0.5374403398197104
53.0912,32.1365,1.0613,1.0613,-0.4600474002509646
53.0912,32.072,1.0282,1.0282,-0.3814308682550755
53.1557,32.0076,1.0416,1.0416,-0.27024563387787137
53.2201,31.9431,1.0613,1.0613,-0.16002967543272836
53.2846,31.8786,1.0597,1.0597,-0.05077364421765542
53.2846,31.8142,1.0597,1.0597,0.02428677653730264
53.3491,31.7497,1.0613,1.0613,0.12119707762399182
53.4135,31.6853,1.0416,1.0416,0.2187255910960826
53.4135,31.6208,1.0613,1.0613,0.28838170145742575
53.4135,31.5563,1.0282,1.0282,0.35836642481146075
53.478,31.4919,1.0416,1.0416,0.4569408707569176
53.5424,31.4274,1.0613,1.0613,0.37470579993703124
53.6069,31.363,1.0597,1.0597,0.15360370239744867
53.6069,31.2985,1.0597,1.0597,-0.00179670173394212
53.6714,31.234,1.0613,1.0613,-0.22179987934182446
53.6714,31.1696,1.0416,1.0416,-0.37827452625810215
53.7358,31.1051,1.0613,1.0613,-0.4567032242839964
53.8003,31.0407,1.0597,1.0597,-0.35646970136979017
53.8003,30.9762,1.0597,1.0597,-0.28533807839742936
53.8647,30.9117,1.0613,1.0613,-0.185454326503484
53.8647,30.8473,1.0416,1.0416,-0.1154721036835649
53.9292,30.7828,1.0613,1.0613,-0.016953377225209947
53.9292,30.7184,1.0299,1.0299,0.054833556347382434
53.9937,30.6539,1.0597,1.0597,0.15772794797927317
54.0581,30.5894,1.0597,1.0597,0.2614973509338877
54.0581,30.525,1.0597,1.0597,0.3353882234137655
54.1226,30.4605,1.0597,1.0597,0.4401329573066952
54.1226,30.3961,1.0597,1.0597,0.5131117084887545
54.187,30.3316,1.0597,1.0597,0.2818285511863339
54.187,30.2671,1.0597,1.0597,0.1153664036342001
54.2515,30.2027,1.0597,1.0597,-0.11887871814064702
54.2515,30.1382,1.0597,1.0597,-0.28536454631343994
54.2515,30.0738,1.0299,1.0299,-0.4527740816982498
54.316,30.0093,1.0597,1.0597,-0.4684028318288656
54.316,29.9448,1.0299,1.0299,-0.3632109413821944
54.3804,29.8804,1.0597,1.0597,-0.21514723358029836
54.3804,29.8159,1.0349,1.0349,-0.11109708986023702
54.4449,29.7515,1.0597,1.0597,0.03523192533233563
54.4449,29.687,1.0564,1.0564,0.13889846844836393
54.4449,29.6225,1.0299,1.0299,0.1537075552960601
54.4449,29.5581,1.0011,1.0011,0.10198321296225422
54.5093,29.4936,1.0349,1.0349,0.028486412059910385
54.5093,29.4292,1.013,1.013,-0.023510476089895486
54.5093,29.3647,0.9942,0.9942,-0.07555224971424003
54.5738,29.3002,1.0349,1.0349,-0.1489050678586767
54.5738,29.2358,1.013,1.013,-0.1490874022177542
54.5738,29.1713,0.9942,0.9942,-0.04526598968971881
54.6383,29.1069,1.0416,1.0416,0.10120470122625035
54.6383,29.0424,1.0299,1.0299,0.20531146152768953
54.6383,28.9779,1.013,1.013,0.31010508174800705
54.6383,28.9135,0.9942,0.9942,0.415253581666169
54.6383,28.849,0.9786,0.9786,0.5202774056051659
54.6383,28.7846,0.9663,0.9663,0.44102607546156025
54.7027,28.7201,1.0215,1.0215,0.20437361030586562
54.7027,28.6556,1.0164,1.0164,0.03824207877719772
54.7027,28.5912,1.013,1.013,-0.12737757270953132
54.7027,28.5267,0.9942,0.9942,-0.2940428764196373
54.7027,28.4623,0.9786,0.9786,-0.4616261236195023
54.7027,28.3978,0.9663,0.9663,-0.4653104327159445
54.7027,28.3333,0.9574,0.9574,-0.3919962565884712
54.7672,28.2689,1.0164,1.0164,-0.28795917280341127
54.7672,28.2044,1.0147,1.0147,-0.21472976550940293
54.7672,28.14,1.0147,1.0147,-0.14213980462753376
54.7672,28.0755,1.0147,1.0147,-0.06989942355496802
54.7672,28.011,1.0147,1.0147,0.0020803331654385936
54.7672,27.9466,1.0147,1.0147,0.07395610104566104
54.7672,27.8821,1.0147,1.0147,0.14621780505638984
54.7672,27.8177,1.0147,1.0147,0.21883700314199644
54.7672,27.7532,1.0147,1.0147,0.2920937219989014
54.7672,27.6887,1.0147,1.0147,0.36571331680251024
54.7672,27.6243,1.0147,1.0147,0.43912556928348867
54.7672,27.5598,1.0147,1.0147,0.5117356455852797
54.7672,27.4954,1.0147,1.0147,0.35407837669891884
54.7672,27.4309,1.0147,1.0147,0.186975821325737
54.7672,27.3664,1.0147,1.0147,0.020921928314741156
54.7672,27.302,1.0147,1.0147,-0.14473449326235657
54.7672,27.2375,1.0147,1.0147,-0.31152277327619
54.7672,27.1731,1.0147,1.0147,-0.4791966845231806
54.7672,27.1086,1.0147,1.0147,-0.49637319324145746
54.7672,27.0441,1.0147,1.0147,-0.39117489646703646
54.7672,26.9797,1.0164,1.0164,-0.2861037442839774
54.7672,26.9152,1.0215,1.0215,-0.18147420728537536
54.7672,26.8508,1.0299,1.0299,-0.07766445062423984
54.7027,26.7863,0.9786,0.9786,0.06889086939144363
54.7027,26.7218,0.9942,0.9942,0.1728170921179355
54.7027,26.6574,1.013,1.013,0.13710099111025736
54.7027,26.5929,1.0147,1.0147,0.08523543724916383
54.7027,26.5285,1.0147,1.0147,0.033303177055641946
54.7027,26.464,1.0164,1.0164,-0.018760936530736943
54.7027,26.3995,1.0215,1.0215,-0.07079672611277338
54.7027,26.3351,1.0299,1.0299,-0.12263482905572258
54.7027,26.2706,1.0416,1.0416,-0.17431215414559528
54.6383,26.2062,0.9942,0.9942,-0.054607418902911216
54.6383,26.1417,1.013,1.013,0.04884373625327135
54.6383,26.0772,1.0215,1.0215,0.15251766233235953
54.6383,26.0128,1.0299,1.0299,0.25662648234173124
54.5738,25.9483,0.9786,0.9786,0.4051394400740287
54.5738,25.8839,0.9942,0.9942,0.5099110148765267
54.5738,25.8194,1.013,1.013,0.4552362718725293
54.5738,25.7549,1.0299,1.0299,0.2877573329668575
54.5738,25.6905,1.0416,1.0416,0.12171463475926267
54.5738,25.626,1.0564,1.0564,-0.0438310073220574
54.5093,25.5616,1.013,1.013,-0.2784814943261613
54.5093,25.4971,1.0349,1.0349,-0.44590561415265867
54.5093,25.4326,1.0564,1.0564,-0.4708829643791417
54.5093,25.3682,1.0744,1.0744,-0.39793011087937896
54.4449,25.3037,1.0349,1.0349,-0.29413404908210905
54.4449,25.2393,1.0564,1.0564,-0.22114878258568657
54.3804,25.1748,1.013,1.013,-0.11865448762386992
54.3804,25.1103,1.0349,1.0349,-0.046694846443599426
54.3804,25.0459,1.0564,1.0564,0.02505207482105867
54.316,24.9814,1.013,1.013,0.12702094018600937
54.316,24.917,1.0349,1.0349,0.19954976650858164
54.316,24.8525,1.0597,1.0597,0.27271965620264726
54.2515,24.788,1.0299,1.0299,0.3768577542260396
54.2515,24.7236,1.0597,1.0597,0.45024132189451427
54.2515,24.6591,1.0597,1.0597,0.49650022163720353
54.187,24.5947,1.0597,1.0597,0.2593622626071426
54.187,24.5302,1.0744,1.0744,0.09291414186232055
54.1226,24.4657,1.0597,1.0597,-0.14153422251843437
54.1226,24.4013,1.0792,1.0792,-0.30805407984265276
54.0581,24.3368,1.0597,1.0597,-0.54565074894997
54.0581,24.2724,1.0613,1.0613,-0.4550687158683063
53.9937,24.2079,1.0597,1.0597,-0.30626424301085053
53.9937,24.1434,1.0597,1.0597,-0.20149609836222515
53.9292,24.079,1.0597,1.0597,-0.05456042070436011
53.8647,24.0145,1.0299,1.0299,0.0920099641476853
53.8647,23.9501,1.0613,1.0613,0.17722519625333086
53.8003,23.8856,1.0416,1.0416,0.10414324905617077
53.8003,23.8211,1.0613,1.0613,0.0521702554325309
53.7358,23.7567,1.0613,1.0613,-0.021395388547556696
53.6714,23.6922,1.0416,1.0416,-0.09489458752843151
53.6714,23.6278,1.0695,1.0695,-0.14664026153125162
53.6069,23.5633,1.0613,1.0613,-0.10993132078108533
53.5424,23.4988,1.0416,1.0416,0.03644209592812982
53.5424,23.4344,1.0613,1.0613,0.1399049744892104
53.478,23.3699,1.0613,1.0613,0.28734021962545014
53.4135,23.3055,1.0416,1.0416,0.435869550189631
53.4135,23.241,1.0613,1.0613,0.5404960998209385
53.3491,23.1765,1.0695,1.0695,0.3367444724803808
53.2846,23.1121,1.0662,1.0662,0.10157730497567094
53.2201,23.0476,1.0613,1.0613,-0.13256936206622147
53.2201,22.9832,1.0613,1.0613,-0.2986880011374056
53.1557,22.9187,1.0662,1.0662,-0.5045138931644075
53.0912,22.8542,1.0662,1.0662,-0.40160435709229936
53.0268,22.7898,1.0662,1.0662,-0.29788611386601
52.9623,22.7253,1.0662,1.0662,-0.1946254451134509
52.8978,22.6609,1.0613,1.0613,-0.09246096953880832
52.8978,22.5964,1.0613,1.0613,-0.020596517840659582
52.8334,22.5319,1.0662,1.0662,0.08113245821734116
52.7689,22.4675,1.0662,1.0662,0.18350573540249313
52.7045,22.403,1.0662,1.0662,0.2868898264795816
52.64,22.3386,1.0662,1.0662,0.390991833858939
52.5755,22.2741,1.0662,1.0662,0.49444671480905983
52.5111,22.2096,1.0662,1.0662,0.3250200221929348
52.5111,22.1452,1.0662,1.0662,0.15837247702692034
52.4466,22.0807,1.0662,1.0662,-0.07629571384940256
52.3822,22.0163,1.0662,1.0662,-0.3115261887302318
52.3177,21.9518,1.0662,1.0662,-0.5491422243087598
52.2532,21.8873,1.0662,1.0662,-0.40911615777001453
52.1888,21.8229,1.0662,1.0662,-0.26055190220168434
52.1243,21.7584,1.0662,1.0662,-0.1129956175302925
52.0599,21.694,1.0662,1.0662,0.03340895368484423
51.9954,21.6295,1.0662,1.0662,0.18033887924167316
51.9309,21.565,1.0662,1.0662,0.11187800065790783
51.9309,21.5006,1.0662,1.0662,0.059946534884920154
51.8665,21.4361,1.0662,1.0662,-0.013697445609521599
51.802,21.3717,1.0662,1.0662,-0.08729891906720467
51.7376,21.3072,1.0662,1.0662,-0.16058940883078265
51.6731,21.2427,1.0662,1.0662,-0.08266609291770806
51.6086,21.1783,1.0662,1.0662,0.0638638100181399
51.5442,21.1138,1.0662,1.0662,0.21095026333186478
51.4797,21.0494,1.0662,1.0662,0.3593456170540448
51.4153,20.9849,1.0662,1.0662,0.5080860381412341
51.3508,20.9204,1.0662,1.0662,0.3912474940530782
51.2863,20.856,1.0662,1.0662,0.15478852999212137
51.2219,20.7915,1.0662,1.0662,-0.0799601727656181
51.1574,20.7271,1.0662,1.0662,-0.3156797198494251
51.093,20.6626,1.0662,1.0662,-0.49965113125809524
51.0285,20.5981,1.0662,1.0662,-0.39536613948833366
51.0285,20.5337,1.0662,1.0662,-0.32113640210678734
50.964,20.4692,1.0662,1.0662,-0.21645744762500407
50.8996,20.4048,1.0662,1.0662,-0.11296148453221995
50.8351,20.3403,1.0662,1.0662,-0.010076171985382723
50.7707,20.2758,1.0662,1.0662,0.08874502451391784
50.7062,20.2114,1.0662,1.0662,0.18756266071574812
50.6417,20.1469,1.0662,1.0662,0.2874171362054707
50.5773,20.0825,1.0662,1.0662,0.3877432123762579
50.5128,20.018,1.0662,1.0662,0.4874452822763721
50.4484,19.9535,1.0662,1.0662,0.3081387925010648
50.3839,19.8891,1.0662,1.0662,0.08735149767113959
50.3194,19.8246,1.0662,1.0662,-0.13263416505654982
50.255,19.7602,1.0662,1.0662,-0.35367085567734696
50.1905,19.6957,1.0662,1.0662,-0.4679205755253734
50.1261,19.6312,1.0662,1.0662,-0.3670950537187582
50.0616,19.5668,1.0662,1.0662,-0.26589391645717686
49.9971,19.5023,1.0662,1.0662,-0.16539620986230036
49.9971,19.4379,1.0662,1.0662,-0.09502402715868598
49.9327,19.3734,1.0662,1.0662,0.004082418701531045
49.8682,19.3089,1.0662,1.0662,0.10359639393392087
49.8038,19.2445,1.0662,1.0662,0.20364661609454168
49.7393,19.18,1.0662,1.0662,0.30482535500705127
49.6748,19.1156,1.0662,1.0662,0.4064122718689879
49.6104,19.0511,1.0662,1.0662,0.49273564524821134
49.5459,18.9866,1.0662,1.0662,0.26967904374491003
49.4815,18.9222,1.0662,1.0662,0.04888684506641025
49.417,18.8577,1.0662,1.0662,-0.17168673998533932
49.3525,18.7933,1.0662,1.0662,-0.39377425731976384
49.2881,18.7288,1.0662,1.0662,-0.45056748994862483
49.2236,18.6643,1.0662,1.0662,-0.3499939744334872
49.1592,18.5999,1.0662,1.0662,-0.24948694585889084
49.0947,18.5354,1.0662,1.0662,-0.14969049520549665
49.0302,18.471,1.0662,1.0662,-0.050859719360347624
48.9658,18.4065,1.0662,1.0662,0.04961568350622568
48.9658,18.342,1.0662,1.0662,0.12223054665124652
48.9013,18.2776,1.0662,1.0662,0.22558804436453642
48.8369,18.2131,1.0662,1.0662,0.32994710839109503
48.7724,18.1487,1.0662,1.0662,0.43458809553694727
48.7079,18.0842,1.0662,1.0662,0.4615827019658307
48.6435,18.0197,1.0662,1.0662,0.22492964378345204
48.579,17.9553,1.0662,1.0662,-0.009621645976690529
48.5146,17.8908,1.0662,1.0662,-0.24429292353920795
48.4501,17.8264,1.0662,1.0662,-0.48110826443626
48.3856,17.7619,1.0662,1.0662,-0.450686585415788
48.3212,17.6974,1.0662,1.0662,-0.30205740151650207
48.2567,17.633,1.0662,1.0662,-0.15441754898724128
48.1923,17.5685,1.0662,1.0662,-0.007928900949771323
48.1278,17.5041,1.0662,1.0662,0.13848908548355454
48.0633,17.4396,1.0662,1.0662,0.132495757476655
47.9989,17.3751,1.0662,1.0662,0.05909608395301492
47.9344,17.3107,1.0662,1.0662,-0.014498578993217433
47.9344,17.2462,1.0662,1.0662,-0.06656473974587471
47.87,17.1818,1.0662,1.0662,-0.13987060194315382
47.8055,17.1173,1.0662,1.0662,-0.12417948192464832
47.741,17.0528,1.0662,1.0662,0.02252871743564467
47.6766,16.9884,1.0662,1.0662,0.1692101084421897
47.6121,16.9239,1.0662,1.0662,0.31733694984930283
47.5477,16.8595,1.0662,1.0662,0.46609714844627675
47.4832,16.795,1.0662,1.0662,0.4585712556659641
47.4187,16.7305,1.0662,1.0662,0.22128379146763427
47.3543,16.6661,1.0662,1.0662,-0.013536942106905533
47.2898,16.6016,1.0662,1.0662,-0.24889352359530276
47.2254,16.5372,1.0662,1.0662,-0.4860443306501934
47.1609,16.4727,1.0662,1.0662,-0.4250467936329082
47.0964,16.4082,1.0662,1.0662,-0.31996814913196
