# x_m,y_m,w_tr_right_m,w_tr_left_m
-38.0219,15.7451,0.8477,0.8477
-38.0799,15.7451,0.8587,0.8587
-38.1378,15.7451,0.8728,0.8728
-38.1958,15.7451,0.8897,0.8897
-38.2538,15.7451,0.8897,0.8897
-38.3117,15.8030,0.8587,0.8587
-38.3697,15.8030,0.8728,0.8728
-38.4276,15.8030,0.8897,0.8897
-38.4856,15.8610,0.8556,0.8556
-38.5436,15.8610,0.8728,0.8728
-38.6015,15.8610,0.8897,0.8897
-38.6595,15.8610,0.8897,0.8897
-38.7174,15.9190,0.8728,0.8728
-38.7754,15.9190,0.8897,0.8897
-38.8334,15.9190,0.8897,0.8897
-38.8913,15.9769,0.8728,0.8728
-38.9493,15.9769,0.8897,0.8897
-39.0072,15.9769,0.8790,0.8790
-39.0652,16.0349,0.8728,0.8728
-39.1232,16.0349,0.8897,0.8897
-39.1811,16.0928,0.8556,0.8556
-39.2391,16.0928,0.8790,0.8790
-39.2970,16.1508,0.8540,0.8540
-39.3550,16.1508,0.8790,0.8790
-39.4130,16.1508,0.8790,0.8790
-39.4709,16.2088,0.8790,0.8790
-39.5289,16.2088,0.8790,0.8790
-39.5868,16.2667,0.8790,0.8790
-39.6448,16.2667,0.8790,0.8790
-39.7028,16.3247,0.8790,0.8790
-39.7607,16.3247,0.8790,0.8790
-39.8187,16.3826,0.8836,0.8836
-39.8766,16.3826,0.8681,0.8681
-39.9346,16.4406,0.8836,0.8836
-39.9926,16.4986,0.8836,0.8836
-40.0505,16.5565,0.8681,0.8681
-40.1085,16.5565,0.8973,0.8973
-40.1664,16.6145,0.8836,0.8836
-40.2244,16.6724,0.8681,0.8681
-40.2824,16.6724,0.8836,0.8836
-40.3403,16.7304,0.8836,0.8836
-40.3983,16.7884,0.8681,0.8681
-40.4562,16.7884,0.8836,0.8836
-40.5142,16.8463,0.8973,0.8973
-40.5722,16.9043,0.8973,0.8973
-40.6301,16.9622,0.8973,0.8973
-40.6881,17.0202,0.8836,0.8836
-40.7460,17.0782,0.8681,0.8681
-40.8040,17.0782,0.8973,0.8973
-40.8620,17.1361,0.8973,0.8973
-40.9199,17.1941,0.8973,0.8973
-40.9779,17.2520,0.8973,0.8973
-41.0358,17.3100,0.8973,0.8973
-41.0938,17.3680,0.8973,0.8973
-41.1518,17.4259,0.8973,0.8973
-41.2097,17.4839,0.8973,0.8973
-41.2677,17.5418,0.8973,0.8973
-41.3256,17.5998,0.8973,0.8973
-41.3836,17.6578,0.8836,0.8836
-41.3836,17.7157,0.8681,0.8681
-41.4416,17.7737,0.8836,0.8836
-41.4995,17.8316,0.8973,0.8973
-41.5575,17.8896,0.8973,0.8973
-41.6154,17.9476,0.8973,0.8973
-41.6734,18.0055,0.8836,0.8836
-41.6734,18.0635,0.8681,0.8681
-41.7314,18.1214,0.8836,0.8836
-41.7893,18.1794,0.8973,0.8973
-41.8473,18.2374,0.8836,0.8836
-41.8473,18.2953,0.8681,0.8681
-41.9052,18.3533,0.8836,0.8836
-41.9632,18.4112,0.8836,0.8836
-41.9632,18.4692,0.8681,0.8681
-42.0212,18.5272,0.8836,0.8836
-42.0791,18.5851,0.8836,0.8836
-42.0791,18.6431,0.8681,0.8681
-42.1371,18.7010,0.8836,0.8836
-42.1950,18.7590,0.8836,0.8836
-42.1950,18.8170,0.8681,0.8681
-42.2530,18.8749,0.8836,0.8836
-42.3110,18.9329,0.8790,0.8790
-42.3110,18.9908,0.8790,0.8790
-42.3689,19.0488,0.8836,0.8836
-42.4269,19.1068,0.8681,0.8681
-42.4269,19.1647,0.8836,0.8836
-42.4848,19.2227,0.8790,0.8790
-42.4848,19.2806,0.8790,0.8790
-42.5428,19.3386,0.8790,0.8790
-42.5428,19.3966,0.8790,0.8790
-42.6008,19.4545,0.8836,0.8836
-42.6587,19.5125,0.8681,0.8681
-42.6587,19.5704,0.9034,0.9034
-42.7167,19.6284,0.8790,0.8790
-42.7167,19.6864,0.8836,0.8836
-42.7746,19.7443,0.8790,0.8790
-42.7746,19.8023,0.8790,0.8790
-42.8326,19.8602,0.8790,0.8790
-42.8326,19.9182,0.8790,0.8790
-42.8906,19.9762,0.8836,0.8836
-42.9485,20.0341,0.8681,0.8681
-42.9485,20.0921,0.9034,0.9034
-43.0065,20.1500,0.8790,0.8790
-43.0065,20.2080,0.8836,0.8836
-43.0644,20.2660,0.8790,0.8790
-43.0644,20.3239,0.8790,0.8790
-43.1224,20.3819,0.8836,0.8836
-43.1804,20.4398,0.8681,0.8681
-43.1804,20.4978,0.9034,0.9034
-43.2383,20.5558,0.8790,0.8790
-43.2383,20.6137,0.8836,0.8836
-43.2963,20.6717,0.8790,0.8790
-43.2963,20.7296,0.8790,0.8790
-43.3542,20.7876,0.8790,0.8790
-43.4122,20.8456,0.8540,0.8540
-43.4122,20.9035,0.8836,0.8836
-43.4702,20.9615,0.8681,0.8681
-43.4702,21.0194,0.8836,0.8836
-43.5281,21.0774,0.8790,0.8790
-43.5281,21.1354,0.8790,0.8790
-43.5861,21.1933,0.8790,0.8790
-43.6440,21.2513,0.8540,0.8540
-43.6440,21.3092,0.8836,0.8836
-43.7020,21.3672,0.8681,0.8681
-43.7020,21.4252,0.8836,0.8836
-43.7600,21.4831,0.8790,0.8790
-43.7600,21.5411,0.8790,0.8790
-43.8179,21.5990,0.8836,0.8836
-43.8759,21.6570,0.8681,0.8681
-43.8759,21.7150,0.9034,0.9034
-43.9338,21.7729,0.8790,0.8790
-43.9338,21.8309,0.8836,0.8836
-43.9918,21.8888,0.8836,0.8836
-44.0498,21.9468,0.8681,0.8681
-44.0498,22.0048,0.9034,0.9034
-44.1077,22.0627,0.8790,0.8790
-44.1077,22.1207,0.8836,0.8836
-44.1657,22.1786,0.8790,0.8790
-44.2236,22.2366,0.8540,0.8540
-44.2236,22.2946,0.8836,0.8836
-44.2816,22.3525,0.8681,0.8681
-44.2816,22.4105,0.8836,0.8836
-44.3396,22.4684,0.8790,0.8790
-44.3396,22.5264,0.8790,0.8790
-44.3975,22.5844,0.8836,0.8836
-44.4555,22.6423,0.8681,0.8681
-44.4555,22.7003,0.8836,0.8836
-44.5134,22.7582,0.8790,0.8790
-44.5134,22.8162,0.8790,0.8790
-44.5714,22.8742,0.8836,0.8836
-44.6294,22.9321,0.8681,0.8681
-44.6294,22.9901,0.9034,0.9034
-44.6873,23.0480,0.8790,0.8790
-44.6873,23.1060,0.8836,0.8836
-44.7453,23.1640,0.8790,0.8790
-44.8032,23.2219,0.8540,0.8540
-44.8032,23.2799,0.8836,0.8836
-44.8612,23.3378,0.8681,0.8681
-44.8612,23.3958,0.8836,0.8836
-44.9192,23.4538,0.8790,0.8790
-44.9192,23.5117,0.8790,0.8790
-44.9771,23.5697,0.8836,0.8836
-45.0351,23.6276,0.8681,0.8681
-45.0351,23.6856,0.9034,0.9034
-45.0930,23.7436,0.8790,0.8790
-45.0930,23.8015,0.8836,0.8836
-45.1510,23.8595,0.8790,0.8790
-45.2090,23.9174,0.8540,0.8540
-45.2090,23.9754,0.8836,0.8836
-45.2669,24.0334,0.8681,0.8681
-45.2669,24.0913,0.8836,0.8836
-45.3249,24.1493,0.8790,0.8790
-45.3249,24.2072,0.8790,0.8790
-45.3828,24.2652,0.8836,0.8836
-45.4408,24.3232,0.8681,0.8681
-45.4408,24.3811,0.9034,0.9034
-45.4988,24.4391,0.8790,0.8790
-45.4988,24.4970,0.8836,0.8836
-45.5567,24.5550,0.8790,0.8790
-45.5567,24.6130,0.8790,0.8790
-45.6147,24.6709,0.8790,0.8790
-45.6147,24.7289,0.8790,0.8790
-45.6726,24.7868,0.8836,0.8836
-45.7306,24.8448,0.8681,0.8681
-45.7306,24.9028,0.9034,0.9034
-45.7886,24.9607,0.8790,0.8790
-45.7886,25.0187,0.8836,0.8836
-45.8465,25.0766,0.8790,0.8790
-45.8465,25.1346,0.8790,0.8790
-45.9045,25.1926,0.8790,0.8790
-45.9045,25.2505,0.8790,0.8790
-45.9624,25.3085,0.8836,0.8836
-45.9624,25.3664,0.8790,0.8790
-46.0204,25.4244,0.9034,0.9034
-46.0784,25.4824,0.8790,0.8790
-46.0784,25.5403,0.9034,0.9034
-46.1363,25.5983,0.8790,0.8790
-46.1363,25.6562,0.8836,0.8836
-46.1943,25.7142,0.8790,0.8790
-46.1943,25.7722,0.8790,0.8790
-46.2522,25.8301,0.8790,0.8790
-46.2522,25.8881,0.8790,0.8790
-46.3102,25.9460,0.8790,0.8790
-46.3102,26.0040,0.8790,0.8790
-46.3682,26.0620,0.8836,0.8836
-46.3682,26.1199,0.8790,0.8790
-46.4261,26.1779,0.9034,0.9034
-46.4841,26.2358,0.8790,0.8790
-46.4841,26.2938,0.9034,0.9034
-46.5420,26.3518,0.8790,0.8790
-46.5420,26.4097,0.8836,0.8836
-46.6000,26.4677,0.8790,0.8790
-46.6000,26.5256,0.8790,0.8790
-46.6580,26.5836,0.8790,0.8790
-46.6580,26.6416,0.8790,0.8790
-46.7159,26.6995,0.8790,0.8790
-46.7159,26.7575,0.8790,0.8790
-46.7739,26.8154,0.8836,0.8836
-46.7739,26.8734,0.8790,0.8790
-46.8318,26.9314,0.9034,0.9034
-46.8898,26.9893,0.8790,0.8790
-46.8898,27.0473,0.9034,0.9034
-46.9478,27.1052,0.8790,0.8790
-46.9478,27.1632,0.8836,0.8836
-47.0057,27.2212,0.8790,0.8790
-47.0057,27.2791,0.8790,0.8790
-47.0637,27.3371,0.8790,0.8790
-47.0637,27.3950,0.8790,0.8790
-47.1216,27.4530,0.8836,0.8836
-47.1796,27.5110,0.8681,0.8681
-47.1796,27.5689,0.9034,0.9034
-47.2376,27.6269,0.8790,0.8790
-47.2376,27.6848,0.8836,0.8836
-47.2955,27.7428,0.8790,0.8790
-47.2955,27.8008,0.8790,0.8790
-47.3535,27.8587,0.8836,0.8836
-47.3535,27.9167,0.8790,0.8790
-47.4114,27.9746,0.9034,0.9034
-47.4694,28.0326,0.8790,0.8790
-47.4694,28.0906,0.9034,0.9034
-47.5274,28.1485,0.8790,0.8790
-47.5274,28.2065,0.8836,0.8836
-47.5853,28.2644,0.8790,0.8790
-47.5853,28.3224,0.8790,0.8790
-47.6433,28.3804,0.8790,0.8790
-47.6433,28.4383,0.8790,0.8790
-47.7012,28.4963,0.8836,0.8836
-47.7012,28.5542,0.8790,0.8790
-47.7592,28.6122,0.9034,0.9034
-47.7592,28.6702,0.8790,0.8790
-47.8172,28.7281,0.9049,0.9049
-47.8751,28.7861,0.8790,0.8790
-47.8751,28.8440,0.9049,0.9049
-47.9331,28.9020,0.8790,0.8790
-47.9331,28.9600,0.9049,0.9049
-47.9910,29.0179,0.8790,0.8790
-47.9910,29.0759,0.9049,0.9049
-47.9910,29.1338,0.8790,0.8790
-48.0490,29.1918,0.8897,0.8897
-48.0490,29.2498,0.8790,0.8790
-48.1070,29.3077,0.8790,0.8790
-48.1070,29.3657,0.8790,0.8790
-48.1649,29.4236,0.8790,0.8790
-48.1649,29.4816,0.8897,0.8897
-48.2229,29.5396,0.8728,0.8728
-48.2229,29.5975,0.8897,0.8897
-48.2229,29.6555,0.8790,0.8790
-48.2808,29.7134,0.8728,0.8728
-48.2808,29.7714,0.8897,0.8897
-48.2808,29.8294,0.8728,0.8728
-48.3388,29.8873,0.8728,0.8728
-48.3388,29.9453,0.8897,0.8897
-48.3388,30.0032,0.8728,0.8728
-48.3388,30.0612,0.8556,0.8556
-48.3968,30.1192,0.8897,0.8897
-48.3968,30.1771,0.8728,0.8728
-48.3968,30.2351,0.8587,0.8587
-48.3968,30.2930,0.8477,0.8477
-48.4547,30.3510,0.8897,0.8897
-48.4547,30.4090,0.8728,0.8728
-48.4547,30.4669,0.8587,0.8587
-48.5127,30.5249,0.8897,0.8897
-48.5127,30.5828,0.8897,0.8897
-48.5127,30.6408,0.8728,0.8728
-48.5127,30.6988,0.8587,0.8587
-48.5127,30.7567,0.8477,0.8477
-48.5127,30.8147,0.8397,0.8397
-48.5127,30.8726,0.8349,0.8349
-48.5706,30.9306,0.8912,0.8912
-48.5706,30.9886,0.8897,0.8897
-48.5706,31.0465,0.8728,0.8728
-48.5706,31.1045,0.8587,0.8587
-48.5706,31.1624,0.8477,0.8477
-48.5706,31.2204,0.8397,0.8397
-48.5706,31.2784,0.8349,0.8349
-48.5706,31.3363,0.8333,0.8333
-48.5706,31.3943,0.8333,0.8333
-48.5706,31.4522,0.8333,0.8333
-48.6286,31.5102,0.8912,0.8912
-48.6286,31.5682,0.8912,0.8912
-48.6286,31.6261,0.8912,0.8912
-48.6286,31.6841,0.8912,0.8912
-48.6286,31.7420,0.8912,0.8912
-48.6286,31.8000,0.8912,0.8912
-48.6286,31.8580,0.8912,0.8912
-48.6286,31.9159,0.8912,0.8912
-48.6286,31.9739,0.8912,0.8912
-48.6286,32.0318,0.8912,0.8912
-48.6286,32.0898,0.8912,0.8912
-48.6286,32.1478,0.8912,0.8912
-48.6286,32.2057,0.8912,0.8912
-48.6286,32.2637,0.8912,0.8912
-48.6286,32.3216,0.8912,0.8912
-48.6286,32.3796,0.8912,0.8912
-48.6286,32.4376,0.8912,0.8912
-48.5706,32.4955,0.8333,0.8333
-48.5706,32.5535,0.8333,0.8333
-48.5706,32.6114,0.8333,0.8333
-48.5706,32.6694,0.8349,0.8349
-48.5706,32.7274,0.8397,0.8397
-48.5706,32.7853,0.8477,0.8477
-48.5706,32.8433,0.8587,0.8587
-48.5706,32.9012,0.8728,0.8728
-48.5706,32.9592,0.8897,0.8897
-48.5127,33.0172,0.8349,0.8349
-48.5127,33.0751,0.8397,0.8397
-48.5127,33.1331,0.8477,0.8477
-48.5127,33.1910,0.8587,0.8587
-48.5127,33.2490,0.8728,0.8728
-48.5127,33.3070,0.8897,0.8897
-48.5127,33.3649,0.8897,0.8897
-48.5127,33.4229,0.8728,0.8728
-48.4547,33.4808,0.8587,0.8587
-48.4547,33.5388,0.8728,0.8728
-48.4547,33.5968,0.8897,0.8897
-48.3968,33.6547,0.8556,0.8556
-48.3968,33.7127,0.8728,0.8728
-48.3968,33.7706,0.8897,0.8897
-48.3388,33.8286,0.8556,0.8556
-48.3388,33.8866,0.8728,0.8728
-48.3388,33.9445,0.8897,0.8897
-48.3388,34.0025,0.8897,0.8897
-48.2808,34.0604,0.8728,0.8728
-48.2808,34.1184,0.8897,0.8897
-48.2808,34.1764,0.8790,0.8790
-48.2229,34.2343,0.8728,0.8728
-48.2229,34.2923,0.8897,0.8897
-48.1649,34.3502,0.8556,0.8556
-48.1649,34.4082,0.8790,0.8790
-48.1070,34.4662,0.8540,0.8540
-48.1070,34.5241,0.8790,0.8790
-48.1070,34.5821,0.8790,0.8790
-48.0490,34.6400,0.8790,0.8790
-48.0490,34.6980,0.8790,0.8790
-47.9910,34.7560,0.8790,0.8790
-47.9910,34.8139,0.8790,0.8790
-47.9331,34.8719,0.8836,0.8836
-47.9331,34.9298,0.8790,0.8790
-47.8751,34.9878,0.9034,0.9034
-47.8751,35.0458,0.8681,0.8681
-47.8172,35.1037,0.8836,0.8836
-47.7592,35.1617,0.8836,0.8836
-47.7592,35.2196,0.8681,0.8681
-47.7012,35.2776,0.8836,0.8836
-47.6433,35.3356,0.8836,0.8836
-47.6433,35.3935,0.8681,0.8681
-47.5853,35.4515,0.8836,0.8836
-47.5274,35.5094,0.8973,0.8973
-47.4694,35.5674,0.8836,0.8836
-47.4694,35.6254,0.8681,0.8681
-47.4114,35.6833,0.8836,0.8836
-47.3535,35.7413,0.8973,0.8973
-47.2955,35.7992,0.8973,0.8973
-47.2376,35.8572,0.8973,0.8973
-47.1796,35.9152,0.8973,0.8973
-47.1216,35.9731,0.8973,0.8973
-47.0637,36.0311,0.8973,0.8973
-47.0057,36.0890,0.8973,0.8973
-46.9478,36.1470,0.8973,0.8973
-46.8898,36.2050,0.8973,0.8973
-46.8318,36.2629,0.8973,0.8973
-46.7739,36.3209,0.8973,0.8973
-46.7159,36.3788,0.8973,0.8973
-46.6580,36.4368,0.8973,0.8973
-46.6000,36.4948,0.8836,0.8836
-46.5420,36.4948,0.8836,0.8836
-46.4841,36.5527,0.8973,0.8973
-46.4261,36.6107,0.8973,0.8973
-46.3682,36.6686,0.8836,0.8836
-46.3102,36.6686,0.8681,0.8681
-46.2522,36.7266,0.8836,0.8836
-46.1943,36.7846,0.8836,0.8836
-46.1363,36.7846,0.8681,0.8681
-46.0784,36.8425,0.8836,0.8836
-46.0204,36.9005,0.8973,0.8973
-45.9624,36.9005,0.8681,0.8681
-45.9045,36.9584,0.8836,0.8836
-45.8465,37.0164,0.8836,0.8836
-45.7886,37.0164,0.8681,0.8681
-45.7306,37.0744,0.8836,0.8836
-45.6726,37.0744,0.8540,0.8540
-45.6147,37.1323,0.8790,0.8790
-45.5567,37.1903,0.8790,0.8790
-45.4988,37.1903,0.8790,0.8790
-45.4408,37.2482,0.8790,0.8790
-45.3828,37.2482,0.8790,0.8790
-45.3249,37.3062,0.8836,0.8836
-45.2669,37.3062,0.8790,0.8790
-45.2090,37.3062,0.8540,0.8540
-45.1510,37.3642,0.8790,0.8790
-45.0930,37.4221,0.8790,0.8790
-45.0351,37.4221,0.8790,0.8790
-44.9771,37.4221,0.8556,0.8556
-44.9192,37.4801,0.8897,0.8897
-44.8612,37.4801,0.8728,0.8728
-44.8032,37.4801,0.8540,0.8540
-44.7453,37.5380,0.8790,0.8790
-44.6873,37.5380,0.8556,0.8556
-44.6294,37.5380,0.8349,0.8349
-44.5714,37.5960,0.8728,0.8728
-44.5134,37.5960,0.8556,0.8556
-44.4555,37.6540,0.8897,0.8897
-44.3975,37.6540,0.8728,0.8728
-44.3396,37.6540,0.8587,0.8587
-44.2816,37.6540,0.8477,0.8477
-44.2236,37.7119,0.8897,0.8897
-44.1657,37.7119,0.8728,0.8728
-44.1077,37.7119,0.8587,0.8587
-44.0498,37.7119,0.8477,0.8477
-43.9918,37.7119,0.8349,0.8349
-43.9338,37.7119,0.8171,0.8171
-43.8759,37.7699,0.8587,0.8587
-43.8179,37.7699,0.8477,0.8477
-43.7600,37.7699,0.8397,0.8397
-43.7020,37.7699,0.8349,0.8349
-43.6440,37.7699,0.8171,0.8171
-43.5861,37.7699,0.8022,0.8022
-43.5281,37.7699,0.7905,0.7905
-43.4702,37.7699,0.7821,0.7821
-43.4122,37.8278,0.8349,0.8349
-43.3542,37.8278,0.8333,0.8333
-43.2963,37.8278,0.8333,0.8333
-43.2383,37.8278,0.8333,0.8333
-43.1804,37.8278,0.8333,0.8333
-43.1224,37.8278,0.8333,0.8333
-43.0644,37.8278,0.8333,0.8333
-43.0065,37.8278,0.8333,0.8333
-42.9485,37.8278,0.8333,0.8333
-42.8906,37.8278,0.8333,0.8333
-42.8326,37.8858,0.8912,0.8912
-42.7746,37.8858,0.8912,0.8912
-42.7167,37.8858,0.8912,0.8912
-42.6587,37.8858,0.8912,0.8912
-42.6008,37.8858,0.8912,0.8912
-42.5428,37.8858,0.8912,0.8912
-42.4848,37.8858,0.8912,0.8912
-42.4269,37.8858,0.8912,0.8912
-42.3689,37.8858,0.8912,0.8912
-42.3110,37.8858,0.8912,0.8912
-42.2530,37.8858,0.8912,0.8912
-42.1950,37.8278,0.8333,0.8333
-42.1371,37.8278,0.8333,0.8333
-42.0791,37.8278,0.8333,0.8333
-42.0212,37.8278,0.8333,0.8333
-41.9632,37.8278,0.8333,0.8333
-41.9052,37.8278,0.8333,0.8333
-41.8473,37.8278,0.8333,0.8333
-41.7893,37.8278,0.8333,0.8333
-41.7314,37.8278,0.8349,0.8349
-41.6734,37.8278,0.8397,0.8397
-41.6154,37.8278,0.8477,0.8477
-41.5575,37.8278,0.8587,0.8587
-41.4995,37.8278,0.8728,0.8728
-41.4416,37.8278,0.8897,0.8897
-41.3836,37.7699,0.8333,0.8333
-41.3256,37.7699,0.8333,0.8333
-41.2677,37.7699,0.8349,0.8349
-41.2097,37.7699,0.8397,0.8397
-41.1518,37.7699,0.8477,0.8477
-41.0938,37.7699,0.8587,0.8587
-41.0358,37.7699,0.8728,0.8728
-40.9779,37.7699,0.8897,0.8897
-40.9199,37.7699,0.8928,0.8928
-40.8620,37.7699,0.8928,0.8928
-40.8040,37.7119,0.8477,0.8477
-40.7460,37.7119,0.8587,0.8587
-40.6881,37.7119,0.8728,0.8728
-40.6301,37.7119,0.8897,0.8897
-40.5722,37.7119,0.8928,0.8928
-40.5142,37.7119,0.8928,0.8928
-40.4562,37.7119,0.8897,0.8897
-40.3983,37.6540,0.8587,0.8587
-40.3403,37.6540,0.8728,0.8728
-40.2824,37.6540,0.8897,0.8897
-40.2244,37.6540,0.8928,0.8928
-40.1664,37.6540,0.8897,0.8897
-40.1085,37.6540,0.8728,0.8728
-40.0505,37.5960,0.8587,0.8587
-39.9926,37.5960,0.8728,0.8728
-39.9346,37.5960,0.8897,0.8897
-39.8766,37.5960,0.8928,0.8928
-39.8187,37.5380,0.8477,0.8477
-39.7607,37.5380,0.8587,0.8587
-39.7028,37.5380,0.8728,0.8728
-39.6448,37.5380,0.8897,0.8897
-39.5868,37.5380,0.8973,0.8973
-39.5289,37.4801,0.8477,0.8477
-39.4709,37.4801,0.8587,0.8587
-39.4130,37.4801,0.8728,0.8728
-39.3550,37.4801,0.8897,0.8897
-39.2970,37.4801,0.8897,0.8897
-39.2391,37.4221,0.8477,0.8477
-39.1811,37.4221,0.8587,0.8587
-39.1232,37.4221,0.8728,0.8728
-39.0652,37.4221,0.8897,0.8897
-39.0072,37.4221,0.8897,0.8897
-38.9493,37.3642,0.8477,0.8477
-38.8913,37.3642,0.8587,0.8587
-38.8334,37.3642,0.8728,0.8728
-38.7754,37.3642,0.8897,0.8897
-38.7174,37.3642,0.8897,0.8897
-38.6595,37.3062,0.8477,0.8477
-38.6015,37.3062,0.8587,0.8587
-38.5436,37.3062,0.8728,0.8728
-38.4856,37.3062,0.8897,0.8897
-38.4276,37.3062,0.8897,0.8897
-38.3697,37.2482,0.8477,0.8477
-38.3117,37.2482,0.8587,0.8587
-38.2538,37.2482,0.8728,0.8728
-38.1958,37.2482,0.8897,0.8897
-38.1378,37.2482,0.8897,0.8897
-38.0799,37.1903,0.8477,0.8477
-38.0219,37.1903,0.8587,0.8587
-37.9640,37.1903,0.8728,0.8728
-37.9060,37.1903,0.8897,0.8897
-37.8480,37.1903,0.8897,0.8897
-37.7901,37.1323,0.8587,0.8587
-37.7321,37.1323,0.8728,0.8728
-37.6742,37.1323,0.8897,0.8897
-37.6162,37.1323,0.8973,0.8973
-37.5582,37.1323,0.8897,0.8897
-37.5003,37.0744,0.8587,0.8587
-37.4423,37.0744,0.8728,0.8728
-37.3844,37.0744,0.8897,0.8897
-37.3264,37.0744,0.8973,0.8973
-37.2684,37.0744,0.8897,0.8897
-37.2105,37.0164,0.8587,0.8587
-37.1525,37.0164,0.8728,0.8728
-37.0946,37.0164,0.8897,0.8897
-37.0366,37.0164,0.8973,0.8973
-36.9786,37.0164,0.8897,0.8897
-36.9207,36.9584,0.8587,0.8587
-36.8627,36.9584,0.8728,0.8728
-36.8048,36.9584,0.8897,0.8897
-36.7468,36.9584,0.8973,0.8973
-36.6888,36.9005,0.8477,0.8477
-36.6309,36.9005,0.8587,0.8587
-36.5729,36.9005,0.8728,0.8728
-36.5150,36.9005,0.8897,0.8897
-36.4570,36.9005,0.8973,0.8973
-36.3990,36.8425,0.8477,0.8477
-36.3411,36.8425,0.8587,0.8587
-36.2831,36.8425,0.8728,0.8728
-36.2252,36.8425,0.8897,0.8897
-36.1672,36.8425,0.8897,0.8897
-36.1092,36.7846,0.8477,0.8477
-36.0513,36.7846,0.8587,0.8587
-35.9933,36.7846,0.8728,0.8728
-35.9354,36.7846,0.8897,0.8897
-35.8774,36.7846,0.8897,0.8897
-35.8194,36.7266,0.8477,0.8477
-35.7615,36.7266,0.8587,0.8587
-35.7035,36.7266,0.8728,0.8728
-35.6456,36.7266,0.8897,0.8897
-35.5876,36.7266,0.8897,0.8897
-35.5296,36.6686,0.8477,0.8477
-35.4717,36.6686,0.8587,0.8587
-35.4137,36.6686,0.8728,0.8728
-35.3558,36.6686,0.8897,0.8897
-35.2978,36.6686,0.8897,0.8897
-35.2398,36.6107,0.8587,0.8587
-35.1819,36.6107,0.8728,0.8728
-35.1239,36.6107,0.8897,0.8897
-35.0660,36.6107,0.8973,0.8973
-35.0080,36.6107,0.8897,0.8897
-34.9500,36.5527,0.8587,0.8587
-34.8921,36.5527,0.8728,0.8728
-34.8341,36.5527,0.8897,0.8897
-34.7762,36.5527,0.8973,0.8973
-34.7182,36.5527,0.8897,0.8897
-34.6602,36.4948,0.8587,0.8587
-34.6023,36.4948,0.8728,0.8728
-34.5443,36.4948,0.8897,0.8897
-34.4864,36.4948,0.8973,0.8973
-34.4284,36.4948,0.8897,0.8897
-34.3704,36.4948,0.8728,0.8728
-34.3125,36.4368,0.8728,0.8728
-34.2545,36.4368,0.8897,0.8897
-34.1966,36.4368,0.8928,0.8928
-34.1386,36.4368,0.8897,0.8897
-34.0806,36.4368,0.8728,0.8728
-34.0227,36.4368,0.8587,0.8587
-33.9647,36.3788,0.8728,0.8728
-33.9068,36.3788,0.8897,0.8897
-33.8488,36.3788,0.8928,0.8928
-33.7908,36.3788,0.8897,0.8897
-33.7329,36.3788,0.8728,0.8728
-33.6749,36.3788,0.8587,0.8587
-33.6170,36.3209,0.8897,0.8897
-33.5590,36.3209,0.8928,0.8928
-33.5010,36.3209,0.8928,0.8928
-33.4431,36.3209,0.8897,0.8897
-33.3851,36.3209,0.8728,0.8728
-33.3272,36.3209,0.8587,0.8587
-33.2692,36.2629,0.8897,0.8897
-33.2112,36.2629,0.8912,0.8912
-33.1533,36.2629,0.8928,0.8928
-33.0953,36.2629,0.8912,0.8912
-33.0374,36.2629,0.8897,0.8897
-32.9794,36.2050,0.8587,0.8587
-32.9214,36.2050,0.8728,0.8728
-32.8635,36.2050,0.8897,0.8897
-32.8055,36.2050,0.8912,0.8912
-32.7476,36.2050,0.8912,0.8912
-32.6896,36.2050,0.8912,0.8912
-32.6316,36.2050,0.8912,0.8912
-32.5737,36.2050,0.8912,0.8912
-32.5157,36.2050,0.8897,0.8897
-32.4578,36.1470,0.8728,0.8728
-32.3998,36.1470,0.8897,0.8897
-32.3418,36.1470,0.8912,0.8912
-32.2839,36.1470,0.8912,0.8912
-32.2259,36.1470,0.8912,0.8912
-32.1680,36.1470,0.8912,0.8912
-32.1100,36.1470,0.8912,0.8912
-32.0520,36.1470,0.8912,0.8912
-31.9941,36.1470,0.8912,0.8912
-31.9361,36.1470,0.8912,0.8912
-31.8782,36.0890,0.8728,0.8728
-31.8202,36.0890,0.8897,0.8897
-31.7622,36.0890,0.8912,0.8912
-31.7043,36.0890,0.8912,0.8912
-31.6463,36.0890,0.8912,0.8912
-31.5884,36.0890,0.8912,0.8912
-31.5304,36.0890,0.8912,0.8912
-31.4724,36.0890,0.8912,0.8912
-31.4145,36.0890,0.8912,0.8912
-31.3565,36.0311,0.8477,0.8477
-31.2986,36.0311,0.8587,0.8587
-31.2406,36.0311,0.8728,0.8728
-31.1826,36.0311,0.8897,0.8897
-31.1247,36.0311,0.8912,0.8912
-31.0667,36.0311,0.8912,0.8912
-31.0088,36.0311,0.8912,0.8912
-30.9508,36.0311,0.8912,0.8912
-30.8928,35.9731,0.8397,0.8397
-30.8349,35.9731,0.8477,0.8477
-30.7769,35.9731,0.8587,0.8587
-30.7190,35.9731,0.8728,0.8728
-30.6610,35.9731,0.8897,0.8897
-30.6030,35.9731,0.8912,0.8912
-30.5451,35.9731,0.8912,0.8912
-30.4871,35.9152,0.8333,0.8333
-30.4292,35.9152,0.8349,0.8349
-30.3712,35.9152,0.8397,0.8397
-30.3132,35.9152,0.8477,0.8477
